_ID,_ID_Template,_ID_Vehicle,actioned_Email,actioned_Print,actioned_SMS,actionedDate_Email,actionedDate_Print,actionedDate_SMS,DueDate,method_Email,method_Print,method_SMS,Reschedule
"D5D24CCB64894E44BD443A1C3C863173","0526AF6DAB24764B942E0E0F1000EED0","AFA1319663E8334B9B9ECF26B5EFD9AB","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"66ADD7A8C5B57544858837F788CDE0CC","0526AF6DAB24764B942E0E0F1000EED0","72717A5026EF9249AC12B927B3973F3E","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"BAEB8D49295F8C4C856A924C0EC65FCA","30DE5E6B652872449B324DCFE37B1A0B","72717A5026EF9249AC12B927B3973F3E","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"C9759466190222428A4056C06311025A","0526AF6DAB24764B942E0E0F1000EED0","67200E31B2E909458611B30ACC741022","","","1","","","21/11/2019","05/12/2019","0","0","1","0"
"818CDA4E3CF11C478C3D8A386708BD56","0526AF6DAB24764B942E0E0F1000EED0","CFA99421A8C86649A74C033F14F15D5C","","1","","","24/08/2020","","10/09/2020","0","1","0","0"
"B6947B21D0DA2746B6FEF4722F775675","0526AF6DAB24764B942E0E0F1000EED0","46EEF8460FE4734C8469BD9617CAF98A","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"83971BB4E3060D40A6AF5FA37AF97A44","0526AF6DAB24764B942E0E0F1000EED0","435772D88AA71942A9B76D9E78727539","","1","","","24/08/2020","","25/09/2020","0","1","0","0"
"4FA8C5FD6699D1409154BE4C2C1E9378","30DE5E6B652872449B324DCFE37B1A0B","435772D88AA71942A9B76D9E78727539","","1","","","24/08/2020","","25/09/2020","0","1","0","0"
"97781A8F76834F4A93D4B5CB58A6F568","0526AF6DAB24764B942E0E0F1000EED0","762BAEF8D2DF584A9B0C9092999CDC4A","","1","","","24/08/2020","","09/09/2020","0","1","0","0"
"014D5F70E0DFA0458A96C9320022EC9A","30DE5E6B652872449B324DCFE37B1A0B","762BAEF8D2DF584A9B0C9092999CDC4A","","1","","","24/08/2020","","09/09/2020","0","1","0","0"
"B1FA42308A361E4EB55A805380B36C85","0526AF6DAB24764B942E0E0F1000EED0","11260C4EB27F934EA259B9D5C1B41EBC","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"3B2589030EED074583D10AB37F3B8DDD","30DE5E6B652872449B324DCFE37B1A0B","11260C4EB27F934EA259B9D5C1B41EBC","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"4FA31B8DFA8DDB478889B4587EFE92C9","0526AF6DAB24764B942E0E0F1000EED0","87BA683F06925A42A165FFAC3C4AED7E","","1","","","24/08/2020","","21/09/2020","0","1","0","0"
"CBB661644538494D8F47F564CDDF65E3","30DE5E6B652872449B324DCFE37B1A0B","87BA683F06925A42A165FFAC3C4AED7E","","1","","","24/08/2020","","21/09/2020","0","1","0","0"
"2234690006BE474EB46700625A019AF2","0526AF6DAB24764B942E0E0F1000EED0","B21CE0649C995C4497455472723E69E2","","1","","","24/08/2020","","20/09/2020","0","1","0","0"
"7B5D5AE501E8CA479C524A551A66691B","0526AF6DAB24764B942E0E0F1000EED0","A83010738E12D64AB8E6444C7102CCC5","","1","","","24/08/2020","","27/09/2020","0","1","0","0"
"768124C4134A1A4399EC335FAC165D89","0526AF6DAB24764B942E0E0F1000EED0","48B38EF80C1EC54DAEBCEADF64630669","","1","","","24/08/2020","","16/09/2020","0","1","0","0"
"B93AB4EF89CC1A4EA4ECA434575664E5","30DE5E6B652872449B324DCFE37B1A0B","48B38EF80C1EC54DAEBCEADF64630669","","1","","","24/08/2020","","16/09/2020","0","1","0","0"
"05341DDC81D9224D8CBDEDCA8624244F","0526AF6DAB24764B942E0E0F1000EED0","3DB7A929E6E37541B1194FDE3DB75F0D","","1","","","24/08/2020","","25/09/2020","0","1","0","0"
"FC9B059049CEAA46BD5CA4B94808F335","0526AF6DAB24764B942E0E0F1000EED0","6958564F92E44240965832A3CBAF4D8B","","1","","","24/08/2020","","15/09/2020","0","1","0","0"
"9BE40C92F23C20479BF56872FF351D62","0526AF6DAB24764B942E0E0F1000EED0","5D93680160B1DB48B4F1A8AA576B857D","","1","","","24/08/2020","","15/09/2020","0","1","0","0"
"4179F5638829E64398DD8CE81C7BE435","0526AF6DAB24764B942E0E0F1000EED0","590D9C8050A83F4F8EC1562A97AE8AD1","","1","","","24/08/2020","","18/09/2020","0","1","0","0"
"17B15199597D874989D7BDEC9E48A071","0526AF6DAB24764B942E0E0F1000EED0","8F109C1AF4A3B44D9267E138F44526C1","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"17046F6CD92E8A4F9BD95EDD16F0A4B1","30DE5E6B652872449B324DCFE37B1A0B","8F109C1AF4A3B44D9267E138F44526C1","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"2F2B9BCF2E4670439801C52CF960718E","0526AF6DAB24764B942E0E0F1000EED0","F66BF2E3B92A294EAEA08A3417CF82F5","","1","","","24/08/2020","","28/09/2020","0","1","0","0"
"CC284831C474F546AFC8BE27DFF2E3D9","30DE5E6B652872449B324DCFE37B1A0B","F66BF2E3B92A294EAEA08A3417CF82F5","","1","","","24/08/2020","","28/09/2020","0","1","0","0"
"3C50F700A4173E409297E18967F63D2E","30DE5E6B652872449B324DCFE37B1A0B","590D9C8050A83F4F8EC1562A97AE8AD1","","1","","","24/08/2020","","18/09/2020","0","1","0","0"
"7CDA8DE6CD24A1488FF08E0C144B63F0","0526AF6DAB24764B942E0E0F1000EED0","3ED4E1D10388C44EB712B5D1C1203D18","","1","","","24/08/2020","","19/09/2020","0","1","0","0"
"D0251DEE9EBB2E479D9DE1977C7F559B","30DE5E6B652872449B324DCFE37B1A0B","3ED4E1D10388C44EB712B5D1C1203D18","","1","","","24/08/2020","","19/09/2020","0","1","0","0"
"51EA7800C503B74D8EEBC80BC6FD8649","0526AF6DAB24764B942E0E0F1000EED0","DA85B3B6BD901449B16C4A260489C472","","1","","","24/08/2020","","15/09/2020","0","1","0","0"
"C52D9FF72321454FB51AE10709D6379A","0526AF6DAB24764B942E0E0F1000EED0","DC63DCDFEC007441AAEE655823EE523B","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"B06B3BD970A40E4E8726B9ECEF52032A","0526AF6DAB24764B942E0E0F1000EED0","CF8F9227ACFF35448E5DC2D9B7210B6A","","1","","","24/08/2020","","17/09/2020","0","1","0","0"
"675E9B5730FE9B448390598BD4387BFE","0526AF6DAB24764B942E0E0F1000EED0","9D8334648099704592051695B1CE74A7","","1","1","","24/08/2020","24/08/2020","29/09/2020","0","1","1","0"
"A319C148D0585347A5C08B0EFDC548B7","30DE5E6B652872449B324DCFE37B1A0B","B735F80B2688624889A658DEBA83FBD3","","1","","","24/08/2020","","16/09/2020","0","1","0","0"
"1FD5024A3FC56D49ADEF910145944F74","0526AF6DAB24764B942E0E0F1000EED0","684C6419097EC74EAADC2AFC8DED3494","","1","","","24/08/2020","","21/09/2020","0","1","0","0"
"F571C84B3BB64242911731E543EBF3C9","30DE5E6B652872449B324DCFE37B1A0B","684C6419097EC74EAADC2AFC8DED3494","","1","","","24/08/2020","","21/09/2020","0","1","0","0"
"0DC84B51776FF9468AB2D8E2399DF2BD","0526AF6DAB24764B942E0E0F1000EED0","A02772E95AE24844B23CF0F8CA755927","","","","","11/09/2023","29/10/2024","08/11/2025","0","0","1","1"
"3CE5A45DBFE4CB4685A7CE05F8D7B452","0526AF6DAB24764B942E0E0F1000EED0","A3867C5EFCBEA04DBBFE022DE6A1A233","","1","","","24/08/2020","","20/09/2020","0","1","0","0"
"BCFF12A6B1EA0C43990FD98ADC582919","0526AF6DAB24764B942E0E0F1000EED0","386D80CC22FE7148A50BD9E2CF6BC896","","1","","","24/08/2020","","28/09/2020","0","1","0","0"
"6D7D49BD7EDAFA4E92D02F748F0C9F62","0526AF6DAB24764B942E0E0F1000EED0","2E3AE29F7C5DBE46902341EC77175E85","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"DDD15CDCDB8D4B4D9D993A999564FEAC","30DE5E6B652872449B324DCFE37B1A0B","2E3AE29F7C5DBE46902341EC77175E85","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"8D3E5A34B9C5DD47B8A4644C88224271","0526AF6DAB24764B942E0E0F1000EED0","C31E26BFA0FB6A4C9A459B4A910D8944","","1","","","24/08/2020","","30/09/2020","0","1","0","0"
"6D48688B7ABA0340BAA1E5CB7F980D87","0526AF6DAB24764B942E0E0F1000EED0","A1CAA9206CE0E340BC90DC5B67D6248A","","1","","","24/08/2020","","19/09/2020","0","1","0","0"
"70D592823CB55641A30CEB0998C47044","30DE5E6B652872449B324DCFE37B1A0B","A1CAA9206CE0E340BC90DC5B67D6248A","","1","","","24/08/2020","","19/09/2020","0","1","0","0"
"D4221842AC927947BB51C5D848D9CB98","0526AF6DAB24764B942E0E0F1000EED0","692C92AECC37BE4B9497076241028A69","","","1","","","31/10/2019","11/11/2019","0","0","1","0"
"25B69A08E3D35D4297A8C25D09BA5979","0526AF6DAB24764B942E0E0F1000EED0","6E9615DE8AE64045B2D57D1825E9AC87","","1","1","","19/08/2020","19/08/2020","02/09/2020","0","1","1","0"
"B00FD65EC8F2D441841C331DA069025D","0526AF6DAB24764B942E0E0F1000EED0","BBC4461B539BB548AEA0120E5A64D5DC","","1","","","24/08/2020","","25/09/2020","0","1","0","0"
"986CEF446E990D419E1D5731EF86F9B9","0526AF6DAB24764B942E0E0F1000EED0","D725305AAFADC14A99BEF9E3A27DED6C","","1","","","24/08/2020","","01/10/2020","0","1","0","0"
"A81C0D9B3FF62E4BB2F18653494D15F6","30DE5E6B652872449B324DCFE37B1A0B","7A176C9CCE154F43AF50EC84F66CEF17","","1","","","24/08/2020","","18/09/2020","0","1","0","0"
"686C5332EFD9E245A2381B8A813E9323","0526AF6DAB24764B942E0E0F1000EED0","E1EA364F58368B4F9F0EB9C48A939633","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"E340977795802047BDA711098F0BA22B","0526AF6DAB24764B942E0E0F1000EED0","86307A674A00A64DB09226DA91F81D11","","1","","","12/10/2020","","21/10/2020","0","1","0","0"
"FD0BFD2AF0E92B429B5DA397B8BC123F","0526AF6DAB24764B942E0E0F1000EED0","91BA65AFD027FF47BA51D85C70BF5B9F","","1","","","24/08/2020","","22/09/2020","0","1","0","0"
"546EF65FA1747B4A9827B81DA104C17F","30DE5E6B652872449B324DCFE37B1A0B","91BA65AFD027FF47BA51D85C70BF5B9F","","1","","","24/08/2020","","22/09/2020","0","1","0","0"
"1A886B1D4684C743A961F1F012FA37F5","0526AF6DAB24764B942E0E0F1000EED0","3C481F93C186F64D85FE0FE5450590C4","","","","","11/09/2023","","27/06/2025","0","1","0","1"
"190FA76B95276F47A444EEC1215DAACB","0526AF6DAB24764B942E0E0F1000EED0","77DAEA0492BDC043AFA57AFE42C88A12","","1","1","","24/08/2020","24/08/2020","30/09/2020","0","1","1","0"
"E27471214F40B14CA70FFBCDE0CE6248","0526AF6DAB24764B942E0E0F1000EED0","9DCE416F03B734428975D08C7E99E464","","1","1","","24/08/2020","24/08/2020","23/09/2020","0","1","1","0"
"115BC567A277194DB93C86C214C080B3","0526AF6DAB24764B942E0E0F1000EED0","5AD8B9F5F2AED14DA2549BF1ED56C70A","","1","","","24/08/2020","","14/10/2020","0","1","0","0"
"1E760899059D774EA328662A4FC62BE7","0526AF6DAB24764B942E0E0F1000EED0","8951BD7BF71FBD429CE3760110C186FD","","1","","","24/08/2020","","27/09/2020","0","1","0","0"
"785CB9A436AF264AA5FDFD4E61CFCA54","30DE5E6B652872449B324DCFE37B1A0B","8951BD7BF71FBD429CE3760110C186FD","","1","","","24/08/2020","","27/09/2020","0","1","0","0"
"89E0097BAF05494A8ABDC393E9EA49A6","0526AF6DAB24764B942E0E0F1000EED0","BDACF581E8E7A94C9CBC33542342A9C5","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"91F1A0ADA90808408F3D5B22CFA5C661","0526AF6DAB24764B942E0E0F1000EED0","3E0A4BE00F6B2E488F8990C80FFB2860","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"D0FF5D1A88989548A4F7FAFF25395CB4","30DE5E6B652872449B324DCFE37B1A0B","3E0A4BE00F6B2E488F8990C80FFB2860","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"EF6CC7E7BFACE147A9A0D3F55B4998EA","0526AF6DAB24764B942E0E0F1000EED0","3592DD46CAD23E44ADA3296399B78EEE","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"3BD4B6C4B42021428B25C1B3EB3B8FA5","0526AF6DAB24764B942E0E0F1000EED0","D28279FE7A402248AA560F52030F9972","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"0D6044C62F37C34EAA5AAD168DBDCA06","30DE5E6B652872449B324DCFE37B1A0B","D28279FE7A402248AA560F52030F9972","","1","","","24/08/2020","","23/09/2020","0","1","0","0"
"1CF342198E84C640A31446B625539960","0526AF6DAB24764B942E0E0F1000EED0","5AD2A8A8E5EAF240A99909DB5C2C8C8A","","1","","","30/01/2020","","15/02/2020","0","1","0","0"
"923168EB9A241B4AA9C4ACF3BF92EA1D","0526AF6DAB24764B942E0E0F1000EED0","F97C3AEED5DE4E48ACB00CB63B7101D5","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"D495356147EA144196CD6F5D3ABCCC64","30DE5E6B652872449B324DCFE37B1A0B","F97C3AEED5DE4E48ACB00CB63B7101D5","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"4F524728FF5CE94CAEE1DC3DEC7CB46C","0526AF6DAB24764B942E0E0F1000EED0","0FE6E7A44DDD214EAC553297DF8444CE","","","","","11/09/2023","","22/09/2025","0","1","0","1"
"C33D29C46A80BD47B5F31FDFF9EBB637","30DE5E6B652872449B324DCFE37B1A0B","E03BA385FEC97048B8A776F03E66F4E7","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"972E8046E52A0E44A37F002A8EB0AC70","0526AF6DAB24764B942E0E0F1000EED0","B40E249CC195C143AC524D79D0C4F84F","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"CB3871D13D20CF4A8F2E1EF887C8B918","30DE5E6B652872449B324DCFE37B1A0B","B40E249CC195C143AC524D79D0C4F84F","","1","","","24/08/2020","","24/09/2020","0","1","0","0"
"1442DFA102FF294AAF10BFF3EB4265CC","0526AF6DAB24764B942E0E0F1000EED0","84180DA53C577B46AC461ADCA64309E2","","1","","","24/08/2020","","02/10/2020","0","1","0","0"
"9124C0E40EFDBF43B7B00D36DA9FB83C","30DE5E6B652872449B324DCFE37B1A0B","84180DA53C577B46AC461ADCA64309E2","","1","","","24/08/2020","","02/10/2020","0","1","0","0"
"7F325E73E3D49A4BACB7B2160DDD5108","30DE5E6B652872449B324DCFE37B1A0B","7E38F839E654624CB1D2B9952C353331","","1","","","24/08/2020","","16/09/2020","0","1","0","0"
"3AADDA2BFA34B04BA9BF6D9464F8A585","0526AF6DAB24764B942E0E0F1000EED0","166827CAB63F6041B070DEA82C73B285","","1","","","24/08/2020","","27/09/2020","0","1","0","0"
"0C4636A5F7A93E4D95520FC4195812B9","0526AF6DAB24764B942E0E0F1000EED0","6A8992C7FD6BA4458ED7160E275B9A19","","1","1","","24/08/2020","24/08/2020","27/09/2020","0","1","1","0"
"5B78F97B2B1DC24A8FCA6C4F86D3EF22","0526AF6DAB24764B942E0E0F1000EED0","F9A79366320BD8489E7A96A5861BA565","","","","","11/09/2023","","03/09/2025","0","1","0","1"
"B6AF46D51362E2458DA107404815034B","30DE5E6B652872449B324DCFE37B1A0B","52135C66F0821C409898E3B9CB4A68B9","","1","","","24/08/2020","","28/09/2020","0","1","0","0"
"3F980475EE6FBD4F9B2155ED35AAF9C6","0526AF6DAB24764B942E0E0F1000EED0","F9741407F4D9654EB56B8578D3F838A0","","","","","12/09/2023","","27/06/2025","0","1","0","1"
"98625DB046D2994290D5707C4BCB3063","0526AF6DAB24764B942E0E0F1000EED0","1B2FBFC8B163164390C8A33A4CD2AEDB","","1","","","24/08/2020","","04/10/2020","0","1","0","0"
"2BA4AB9DE80FF748896595FB92FC320E","0526AF6DAB24764B942E0E0F1000EED0","B0D67CC5C4DDBF4B9AC6DA8FD39E2874","","","","","12/09/2023","","07/04/2026","0","1","0","1"
"906FE0BC69E2BF4FB65F23292EAAD9F4","0526AF6DAB24764B942E0E0F1000EED0","4E13065BD335CD49B0D6C566B8146FA0","","1","","","24/08/2020","","09/09/2020","0","1","0","0"
"3AF1417A32882E40922D296DC4E84810","30DE5E6B652872449B324DCFE37B1A0B","77D666A521FA6648B76250BAD494A716","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"7B64582F3D45294BB8E00A00035AEB38","0526AF6DAB24764B942E0E0F1000EED0","8FA926674B282F44B9E39C2228A2E50A","","1","","","24/08/2020","","30/09/2020","0","1","0","0"
"FE2D6D67FB668E4E9EDB810F8B0AE235","0526AF6DAB24764B942E0E0F1000EED0","6D49AECD69F2874E98C2723FFB5A8BD9","","1","","","24/08/2020","","29/09/2020","0","1","0","0"
"143A5B96DC607C46813933901E2B5A25","0526AF6DAB24764B942E0E0F1000EED0","145FED4484E21A46961F210A8B0CA3C8","","1","","","24/08/2020","","30/09/2020","0","1","0","0"
"BBBC16DD33419C47B8F4C5CBDBE059B5","0526AF6DAB24764B942E0E0F1000EED0","942B3E290598384EA741F82237B130DA","","1","","","24/08/2020","","30/09/2020","0","1","0","0"
"AC0868902659014CA4D609B8B396D2CF","30DE5E6B652872449B324DCFE37B1A0B","942B3E290598384EA741F82237B130DA","","1","","","24/08/2020","","30/09/2020","0","1","0","0"
"9C852757AE71B745B4429E86FF022378","0526AF6DAB24764B942E0E0F1000EED0","155176D93FA53F4CB05C975A4A27D292","","1","","","24/08/2020","","06/10/2020","0","1","0","0"
"F9E6FA8C5339934D910E3A90C952CE7D","0526AF6DAB24764B942E0E0F1000EED0","2E381807EAD60340B5C05ED9A640E809","","1","","","24/08/2020","","04/09/2020","0","1","0","0"
"E75350C1773BDE4D998CD90E5246F85E","30DE5E6B652872449B324DCFE37B1A0B","2E381807EAD60340B5C05ED9A640E809","","1","","","24/08/2020","","04/09/2020","0","1","0","0"
"52208C04A6663749976609CA9AAF4A03","0526AF6DAB24764B942E0E0F1000EED0","2EEDE7C7D70C1A449D9985FAA0A7ABEC","","","","","","","09/10/2025","0","1","0","1"
"3B282F840103024E8F8020DAFD84E45E","0526AF6DAB24764B942E0E0F1000EED0","4A26D5DBE82263489ECDC7A7C59B5A8E","","1","","","24/08/2020","","01/10/2020","0","1","0","0"
"89D6D4402E125C4F979C179AD4356270","30DE5E6B652872449B324DCFE37B1A0B","4A26D5DBE82263489ECDC7A7C59B5A8E","","1","","","24/08/2020","","01/10/2020","0","1","0","0"
"C2A92E8D75001F4F97CB7F05E8A8A12F","0526AF6DAB24764B942E0E0F1000EED0","75213321FBA15C43A9B95B66C2E8B2E3","","1","","","24/08/2020","","01/10/2020","0","1","0","0"
"176A982EB765324DA4F17D6F02996CBA","30DE5E6B652872449B324DCFE37B1A0B","75213321FBA15C43A9B95B66C2E8B2E3","","1","","","24/08/2020","","01/10/2020","0","1","0","0"
"2A57CA5BF623FC4197542E4A975E0777","0526AF6DAB24764B942E0E0F1000EED0","F92D1BD1D6CCE849B7A7570107A20ED0","","1","","","24/08/2020","","09/10/2020","0","1","0","0"
"96C52C73EFD1FF4B9E6272EE972D0EC9","0526AF6DAB24764B942E0E0F1000EED0","E767DB03D504924C98A78F2CAF207748","","1","","","12/10/2020","","24/10/2020","0","1","0","0"
"43B738C81CB1F3448C3AE91387CF7898","0526AF6DAB24764B942E0E0F1000EED0","343B488E30D0FA4BAFBD5B39A466DAF4","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"661567C5AFF2544D80A9B160F96E5F97","0526AF6DAB24764B942E0E0F1000EED0","C78033E8B3E8E745A87B37185B7AEB93","","1","","","24/08/2020","","12/10/2020","0","1","0","0"
"B8703924607DD849AB2878AC1CA9331B","0526AF6DAB24764B942E0E0F1000EED0","5D7F11C164F58145AF7732B860F18470","","1","","","24/08/2020","","09/10/2020","0","1","0","0"
"9453C40CB80BED4F89BF66AD114EF354","0526AF6DAB24764B942E0E0F1000EED0","3CD58FBBA6C17846BAB0D2B9963867BE","","1","","","24/08/2020","","03/10/2020","0","1","0","0"
"67B30819D0FC38429DB9F311DD6FF579","0526AF6DAB24764B942E0E0F1000EED0","AC84BB6DEDA64445AD4BF161822E3B8B","","","","","","","01/03/2026","0","1","0","1"
"1B72DCCDEC4451479CE36BC64B688701","0526AF6DAB24764B942E0E0F1000EED0","9969EDAF76D54A47BDF68EF0143EDCC1","","1","","","24/08/2020","","10/10/2020","0","1","0","0"
"45F933A6AA038A47B2F13274441CDD26","0526AF6DAB24764B942E0E0F1000EED0","DFD1764CB7867446A4B980747A1788BF","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"11D071277A3CF446AA644676F3221063","30DE5E6B652872449B324DCFE37B1A0B","27090CA949ABF74CBAD80A260AA61B02","","1","","","24/08/2020","","05/10/2020","0","1","0","0"
"18DFDFD95A2DBD41B766E8C8CD26887B","0526AF6DAB24764B942E0E0F1000EED0","BC3738CFEC70E94F8E936F3D4C9E255B","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"273B68F63D900940849B46B5E13E8A46","30DE5E6B652872449B324DCFE37B1A0B","BC3738CFEC70E94F8E936F3D4C9E255B","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"4412BE5F58D352459DAD220A9F636165","30DE5E6B652872449B324DCFE37B1A0B","E767DB03D504924C98A78F2CAF207748","","1","","","24/08/2020","","06/10/2020","0","1","0","0"
"2F1234697777B242BBB5E80023BEBD85","30DE5E6B652872449B324DCFE37B1A0B","F9741407F4D9654EB56B8578D3F838A0","","1","","","24/08/2020","","28/09/2020","0","1","0","0"
"D3FD7F88B28401439DED7CCC9051A0C4","0526AF6DAB24764B942E0E0F1000EED0","1D660DF6F15CEF498CE624BFBFC19E98","","1","1","","24/08/2020","24/08/2020","10/10/2020","0","1","1","0"
"34B49346F8D4004AAFBD40B904714AD6","30DE5E6B652872449B324DCFE37B1A0B","1D660DF6F15CEF498CE624BFBFC19E98","","1","1","","24/08/2020","24/08/2020","10/10/2020","0","1","1","0"
"EDD0617BD91A8E469F1D1F38B5FFB6E3","0526AF6DAB24764B942E0E0F1000EED0","AB308117ABBFD14DBC655A70750BB6E5","","1","","","18/10/2021","","27/10/2022","0","1","0","0"
"41374EC441D2674598B2473D655C1F99","30DE5E6B652872449B324DCFE37B1A0B","AB308117ABBFD14DBC655A70750BB6E5","","1","","","16/10/2020","","27/10/2020","0","1","0","0"
"3F1EE0530F7280428414C56531AE4B75","0526AF6DAB24764B942E0E0F1000EED0","2D916DD94AF34446964CFCB4334E2E5E","","1","","","12/10/2020","","25/10/2020","0","1","0","0"
"D37050851F578749B4DBC1B4563F9BE5","30DE5E6B652872449B324DCFE37B1A0B","3CD58FBBA6C17846BAB0D2B9963867BE","","1","","","24/08/2020","","03/10/2020","0","1","0","0"
"8A7381D6DF5BE346AEE983FE687588F6","0526AF6DAB24764B942E0E0F1000EED0","333E6C11BAA9CE48B6C62144E66112E4","","1","","","24/08/2020","","08/10/2020","0","1","0","0"
"D9E00DAC2E0AF44C9C515F8352E492B2","30DE5E6B652872449B324DCFE37B1A0B","333E6C11BAA9CE48B6C62144E66112E4","","1","","","24/08/2020","","08/10/2020","0","1","0","0"
"EF8FE141C071AA4789E52C01515327D7","0526AF6DAB24764B942E0E0F1000EED0","96A181F58290414FAF67CC0BA0402019","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"F47BF208EED5F44099E38652DE208D45","0526AF6DAB24764B942E0E0F1000EED0","AC2604625014B349A8DE215A5795A686","","1","","","24/08/2020","","09/10/2020","0","1","0","0"
"373895744EB62D46A805E96E97CC4B7A","0526AF6DAB24764B942E0E0F1000EED0","26FB03C827F15542BC9A680488A4EEA6","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"9CEBE066E29F64438F4380C34DDB6B4D","0526AF6DAB24764B942E0E0F1000EED0","19B486DD1C827D4891CEF84749966AA0","","1","","","24/08/2020","","12/10/2020","0","1","0","0"
"1EC3BFE7108C804F92C0BC9170ED6D9B","30DE5E6B652872449B324DCFE37B1A0B","19B486DD1C827D4891CEF84749966AA0","","1","","","24/08/2020","","12/10/2020","0","1","0","0"
"4EEE201A6E292F429F46EE0A38E0F861","0526AF6DAB24764B942E0E0F1000EED0","808986D7DB4A6B43B3B33AFC3435D792","","1","","","24/08/2020","","07/10/2020","0","1","0","0"
"8F387600965D614DA598C99B534FE800","30DE5E6B652872449B324DCFE37B1A0B","808986D7DB4A6B43B3B33AFC3435D792","","1","","","24/08/2020","","07/10/2020","0","1","0","0"
"C0384BF81A3CB840B81C88FF8EA731C8","0526AF6DAB24764B942E0E0F1000EED0","2675490E5971094FBEF8524663CB9EF4","","1","","","24/08/2020","","10/10/2020","0","1","0","0"
"3066B1BF7655D448B01D7545FC46392B","0526AF6DAB24764B942E0E0F1000EED0","D847AD6316388E4F8189AB4049F03BEB","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"FCEA7752FD4E5F44B162BBEDAD707FDD","30DE5E6B652872449B324DCFE37B1A0B","D847AD6316388E4F8189AB4049F03BEB","","1","","","24/08/2020","","11/10/2020","0","1","0","0"
"F254240BC7BD2B41B088A927F85093D6","0526AF6DAB24764B942E0E0F1000EED0","5999F06F035DE54493B2405C7FA1199D","","1","","","18/10/2021","","31/10/2022","0","1","0","0"
"299F62BD7B30B84292BA40E58B275816","30DE5E6B652872449B324DCFE37B1A0B","5999F06F035DE54493B2405C7FA1199D","","1","","","20/10/2020","","31/10/2020","0","1","0","0"
"179754943D19194FBC7FB94F0E3BA55C","0526AF6DAB24764B942E0E0F1000EED0","69B9C19B0C7A7E4298B340E4B15C1AA0","","1","","","12/10/2020","","24/10/2020","0","1","0","0"
"2B7BD2368B704D499A48FE9CA5ECE264","0526AF6DAB24764B942E0E0F1000EED0","8FE4D4A6E01ACF44A9978EBE91A6F9A5","","1","","","18/10/2021","","31/10/2022","0","1","0","0"
"E465A6DA98DD14469112CCBEC6C54220","0526AF6DAB24764B942E0E0F1000EED0","778DE48873677F4AA337CE7BB6D6374B","","1","","","24/08/2020","","15/10/2020","0","1","0","0"
"DFA6E44360414A439D284BD3F83E3EC6","0526AF6DAB24764B942E0E0F1000EED0","90F212D310CD86438C0A3FA03341B060","","1","","","24/08/2020","","14/10/2020","0","1","0","0"
"30A4BBB50F1C694C934B6F8A0DC6C156","30DE5E6B652872449B324DCFE37B1A0B","90F212D310CD86438C0A3FA03341B060","","1","","","24/08/2020","","14/10/2020","0","1","0","0"
"874E96144A701340BAD7823B9F3BF126","0526AF6DAB24764B942E0E0F1000EED0","7B07C58C435B0848BADD985E235A06EE","","1","","","24/08/2020","","15/10/2020","0","1","0","0"
"631989FCE7DA1C45AF1076543912AE06","30DE5E6B652872449B324DCFE37B1A0B","7B07C58C435B0848BADD985E235A06EE","","1","","","24/08/2020","","15/10/2020","0","1","0","0"
"4E1175306893E549859D386DAEC8FCEB","0526AF6DAB24764B942E0E0F1000EED0","71D5A5AD2ADF2C4DA5E24DA8E6361CED","","1","","","12/10/2020","","24/10/2020","0","1","0","0"
"501E18288A89E74CB50601E395A80FAC","0526AF6DAB24764B942E0E0F1000EED0","CB96CD7BDC4A7C48A37C29196E7FCA5C","","1","","","24/08/2020","","14/10/2020","0","1","0","0"
