_ID,_ID_AccountPayment,_ID_Document,Amount,Date,Description,Method,Reconciled,Reconciled_Date,Reconciled_Ref,sageExported,sageExported_date,SurchargeApplied,SurchargeGROSS,SurchargeNET,SurchargeTAX,TotalReceipt
"8813C4D33626944F8B9F8064A868D66A","","1CHQC4PGI25N70KQMB7A7ID","131.01","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","131.01"
"1BBEEA75754D4E4D9866F394E506CDFA","","1CHQC4PGI25N70KRW90P9R8","18.9","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","18.9"
"D65C1627995A8F409398B1E1620B3818","","1CHQC4PGI25N70KT66U4C94","35","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"8E778193A8A97741B26A63D7DB9952EA","","1CHQC4PGI25N70KUG4NJEEL","145.19","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","145.19"
"ADA43315D9E5AF4493D553FB6BE3893A","1CHQC4PGI25N71D27V8WT8A","1CHQC4PGI25N70KVQ2GYHJE","239","17/03/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","239"
"2AF0CA2CBC028D459C69B1CE3A94F420","","1CHQC4PGI25N70KX00ADJV4","250","19/12/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","250"
"A0D93E20272CA94BAF18B48B19D9A6A6","","1CHQC4PGI25N70KX00ADJV4","80.45","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","80.45"
"09470D2A2345304AB1CEC1767FF4CB82","","1CHQC4PGI25N70KZJVX7QMS","38.58","19/12/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","38.58"
"DCF4420E5596F04DA9919E2233C2AD86","1CHQC4PGI25N70Y4ZE5SQ89","1CHQC4PGI25N70L0TTQMSQK","114.33","04/02/2015","Payment to Account ","BAcs","1","","","1","30/12/2024","0","0","0","0","114.33"
"0AE9048FF6BF7C49BABE3FDBD53A3705","","1CHQC4PGI25N70L23RK2244","285.12","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","285.12"
"B1A3ACB6001AA245A4D4CF097C52E115","","1CHQC4PGI25N70L3DPDH5MN","121.59","19/12/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","121.59"
"7E9978B781408E4C8EA54F7B7306FC4F","","1CHQC4PGI25N70L4NN6W8OK","272.45","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","272.45"
"70FA10CE35E5894FB00C7F57F678A58D","","1CHQC4PGI25N70L77ITQIOL","114.1","19/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","114.1"
"219B3FBE04FA714D8A56F12F4BE78A80","","1CHQC4PGI25N70L8HGN6RT2","35","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"6439D44986652A4C99E330DB27ADF25B","","1CHQC4PGI25N70L9REGLU4T","208.9","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","208.9"
"EB1CA854DD269942B84D0E758B41647D","","1CHQC4PGI25N70LB1CA0WJT","31.16","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","31.16"
"59FFD032FAB4714A8B637C12677CAF0F","","1CHQC4PGI25N70LCBA3FZMQ","35","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"37D2BC4346976D449F6E9C1E37342F5A","1CHQC4PGI25N717ZQJDENLJ","1CHQC4PGI25N70LDL7WV20T","175.8","03/03/2015","Payment to Account ","Personal Cheque","1","","","1","30/12/2024","0","0","0","0","175.8"
"4B86A2A5FBB0FE45A317965722BD8C7D","","1CHQC4PGI25N70LEV5QA6Z2","71.94","19/12/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","71.94"
"6C4261F7DFD68C408C52C10DDA6939CC","","1CHQC4PGI25N70LG53JP9OV","18.07","19/12/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","18.07"
"2B8E3A5A98CFA64F81E0DE0382EF862E","","1CHQC4PGI25N70LHF1D4JSY","559.77","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","559.77"
"97CCCD944DAB9C4EB9F546537AFF4058","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70LQCM322L8","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"587EB8D6213E5941AD6A38F81A30725F","","1CHQC4PGI25N70LRMJWM4K2","175.75","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","175.75"
"457A3D8446663D4D92F309A65D74953C","","1CHQC4PGI25N70LRMJWM4K2","500","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","500"
"DC6F055743E1234D97662F9564E51C53","","1CHQC4PGI25N70LSWHQ16U5","129.34","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","129.34"
"05D173D8BC7B1F48BA25143B648BEC76","","1CHQC4PGI25N70LU6FJG8UX","23.16","07/01/2015","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","23.16"
"96C23F9A91E7094BBAE2841E6BFB54FD","","1CHQC4PGI25N70LVGDCVC3Y","494.54","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","494.54"
"C0ED35A76D16A340883E39D6E7449165","","1CHQC4PGI25N70LWQB6AECT","18.9","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","18.9"
"8FD8B8092C684E47A3E61336EE6E7824","","1CHQC4PGI25N70LY08ZPGH5","249.42","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","249.42"
"07CF643E4470BE4AA108F288D3586739","","1CHQC4PGI25N70LZA6T4IIZ","232.49","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","232.49"
"A854483B1831CE46BBBA1B28F65CAB85","","1CHQC4PGI25N70M0K4MJKNQ","19.18","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","19.18"
"327254DCAA84514189CA9320154D39F1","","1CHQC4PGI25N70M1U2FYMO6","312","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","312"
"EDBFCEAF8D47904087AF93A207464DDB","","1CHQC4PGI25N70M3409DQDB","45.8","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","45.8"
"2F4E15DD71298D4CAB123FF16D4045FD","","1CHQC4PGI25N70M4DY2SUYB","35","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"F529D083A06B4A49A8E5B1FCC76AAC96","1CHQC4PGI25N727SLAVIZUZ","1CHQC4PGI25N70M5NVW7YKO","240","25/06/2015","Payment to Account ","Cash","1","","","1","30/12/2024","0","0","0","0","240"
"FBCC780044B6394DB16EB130E07258C8","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70M6XTPN6I6","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"EB00635349207E479B19CABBD85B83BB","","1CHQC4PGI25N70M87RJ28R5","35","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"3672E24216DF7743A80BF6E1780ED5B7","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70M9HPCHEYR","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"9B1999936BF6894BA21C33720B75656D","","1CHQC4PGI25N70MC1KZCRFV","409.79","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","409.79"
"AD83643F917ABB46BA05870DF2B09CDD","","1CHQC4PGI25N70MDBISRU9O","131.85","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","131.85"
"6E6673A94248B0419E3109BED9256393","","1CHQC4PGI25N70MELGM6XVJ","519.82","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","519.82"
"F4AAAE33DA08E642A0EAE67A9528D3FD","","1CHQC4PGI25N70MFVEFM07I","140","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","140"
"DDCAA14F6FD1D047A574A12E5A9ED677","1CHQC4PGI25N7110CHD0M8N","1CHQC4PGI25N70MH5C912SM","36","11/02/2015","Payment to Account ","CREdit Card","1","","","1","30/12/2024","0","0","0","0","36"
"BB4002181A29A64089E762906C1D3FB5","","1CHQC4PGI25N70MJP7VV8AA","286.8","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","286.8"
"F707659B86A548498353B30C5C310361","","1CHQC4PGI25N70MKZ5PAC6S","36","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","36"
"89AB7D5B48991C4990473A8F4626033F","","1CHQC4PGI25N70MM93IPJLU","35","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"727C6D7A9987F341B077FC555A6DB48F","","1CHQC4PGI25N70MNJ1C4NRZ","523.1","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","523.1"
"184E59FABB26174DB0A89BEA94EA9C44","","1CHQC4PGI25N70MOSZ5JR1W","191.11","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","191.11"
"1E5901DB3AE0404598C4F1801034A2A3","","1CHQC4PGI25N70MRCUSDZUH","312","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","312"
"576A0761747E014E81CCEC1C5195571A","","1CHQC4PGI25N70MSMSLU9GO","35","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"EF0FFB94CFBFD94385DC19482350600A","","1CHQC4PGI25N70MTWQF9GS5","35","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"0EA524A4A346024589C66A34D204E001","","1CHQC4PGI25N70MV6O8OMJ7","132","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","132"
"39BECF81DC111A41BB34BCA303C227B3","","1CHQC4PGI25N70MWGM2CMYA","579.33","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","579.33"
"A2209C1A63C08D429F0CC3042836EAF4","","1CHQC4PGI25N70MZ0HP6R8B","35","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"A8F325F8B5E3C541B44622FF5E398D5D","","1CHQC4PGI25N70N448YV3P8","234.97","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","234.97"
"7BFC5B08E4A34E488CF8A8B3090BBBA1","","1CHQC4PGI25N70N5E6SA9LJ","132","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","132"
"2BE6BA4B9810BE458B15EC645020EBDD","","1CHQC4PGI25N70N7Y2F4E0F","1092.68","19/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","1092.68"
"DDACF6B7160A864BA0D306F7CACEC9BB","","1CHQC4PGI25N70N9808JIDB","35","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"E98B985E591A3749AA148576ED1E31F5","","1CHQC4PGI25N70NAHY1YOVG","18.6","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","18.6"
"EAED19FF965F864B88777560F00FD41B","","1CHQC4PGI25N70NBRVVDRH3","35","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"D0CD929E47FA00428D84CA5C110E2535","","1CHQC4PGI25N70ND1TOSW03","68.4","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","68.4"
"B0B737172D3E3445BE28A990CA2F27F0","1CHQC4PGI25N71O4CY95HEE","1CHQC4PGI25N70NEBRI7Y71","144","21/04/2015","Payment to Account ","BACS","1","","","1","30/12/2024","0","0","0","0","144"
"A21A203D8AA3E542A7295647F2F17D5A","","1CHQC4PGI25N70NGVN53CU0","214.95","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","214.95"
"111641A992FB1941A2757729ED2521AD","","1CHQC4PGI25N70NI5KYIFAL","133.94","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","133.94"
"1EDBD48A8BE0C54BB5D5D99673611B77","","1CHQC4PGI25N70NJFIRXIG2","179.26","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","179.26"
"A8F679DAC2DC8D49906C58D7B39082BC","1CHQC4PGI25N717YGLJZLR0","1CHQC4PGI25N70NKPGLCL3N","336.39","03/03/2015","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","336.39"
"5EC4CAD360557249A8676BAE8BD8B106","","1CHQC4PGI25N70NLZEEROQ9","209.67","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","209.67"
"58F1205C2733054BACBA6B5E22513B6B","","1CHQC4PGI25N70NN9C86RBJ","82.2","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","82.2"
"5D06689F6BA1DB4A97ACAD832DCE7E7D","","1CHQC4PGI25N70NOJA1LYPC","155.44","11/02/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","155.44"
"64A01EE1165C5943AB14900CCCB73CB2","","1CHQC4PGI25N70NPT7V16IO","120.36","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","120.36"
"3FB2D7A8FEA0164FAA0630C62BDECED1","1CHQC4PGI25N7119A22Y70H","1CHQC4PGI25N70NSD3HWPV0","195","11/02/2015","Payment to Account ","BUsiness Cheque","1","","","1","30/12/2024","0","0","0","0","195"
"496BC7F9726CE946B3EFA0734E09FB9D","1CHQC4PGI25N7118049J4QE","1CHQC4PGI25N70NSD3HWPV0","159","19/01/2015","Credit Note  (101185) against 69568 ","Credit Note","1","","","0","","0","0","0","0","159"
"630663358922CF4FA9EB054228119CD3","","1CHQC4PGI25N70NTN1BBWJC","161","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","161"
"502201CC0DF514478564A2AC4B337186","","1CHQC4PGI25N70NUWZ4QYHT","35","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"91452108189A344797610EC1F999CB5D","","1CHQC4PGI25N70NW6WY9IXJ","233.42","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","233.42"
"2239E85AAA1468438CA7FC298FFBEBCC","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70NXGUROLVH","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"172AB0164B4C1C4D87675FC537C1022F","","1CHQC4PGI25N70NYQSL3O14","172.74","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","172.74"
"E06F5E1E490EFD498673F3A35B8CA50A","","1CHQC4PGI25N70O00QEIQDE","121.08","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","121.08"
"E03C3AAEA8F2754E81ED8D725198B42F","","1CHQC4PGI25N70O1AO7XT5K","70.56","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","70.56"
"CE4479B1F5C2FC499628163827F15AEA","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70O3UJUS6L8","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"3CBBA23EE362BC43A4017FC0B0CA6C23","","1CHQC4PGI25N70O54HO78NB","110.04","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","110.04"
"CEDE2BE6529FBC4B9A2AFCA33E7DB28F","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70O6EFHMCGN","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"01A9D9576EC5A44DAAAD1C94BC811878","","1CHQC4PGI25N70O8YB4GI8H","257.15","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","257.15"
"BF8D110E7F73D340AE1A6E19E9BEC0DB","","1CHQC4PGI25N70OA88XVKAW","35","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"760EB4FE5B1C524DB846C4CAB3F856D6","","1CHQC4PGI25N70OBI6RAMCQ","179.23","03/02/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","179.23"
"2751028C5A664645A1C84DB630F263F3","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70OCS4KPTCX","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"5F74FE2570978448BF68103A235165BB","","1CHQC4PGI25N70OE22E9ROH","197.5","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","197.5"
"B9B451FD38F90949BCA1432783A7DA16","1CHQC4PGI25N70XFGLTDOA2","1CHQC4PGI25N70OFC07OTQS","276.88","03/02/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","276.88"
"6401A406EAE6564A8650213337F70F80","","1CHQC4PGI25N70OGLY13VR8","57.6","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","57.6"
"BC10C04639F16C4889AC93EB6D214B71","1CHQC4PGI25N71366S7U5XM","1CHQC4PGI25N70OLPPAS6IK","54.5","17/02/2015","Payment to Account ","BACS","1","","","1","30/12/2024","0","0","0","0","54.5"
"A9EF458519BC6D409BEF1AB345BF00EF","1CHQC4PGI25N70WTRMX2QY4","1CHQC4PGI25N70OMZN47AP2",".5","30/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0",".5"
"813D6C1C4A799A42810EC70562666766","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70OMZN47AP2","49.25","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","49.25"
"B1E6D8FF527A444C8E9CB86C1AC7425B","1CHQC4PGI25N718HLOTB6VC","1CHQC4PGI25N70OQTGKGI5K","1174","04/03/2015","Payment to Account ","BACS","1","","","1","30/12/2024","0","0","0","0","1174"
"74186C6DC4EA0F4191B633467C8A5D41","1CHQC4PGI25N70R9F5LLNX8","1CHQC4PGI25N70OS3EDVKU2","35","14/01/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"98C59D32501E32418F90A6D24A146073","","1CHQC4PGI25N70OTDC7ATDQ","24","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","24"
"1CB77EC98BBFFF4AAF09E183BDF95605","","1CHQC4PGI25N70NPT7VCAB0","129.6","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","129.6"
"C66A831E8240964FBA882C47BCBE3161","","1CHQC4PGI25N70NTN1BMT98","169.75","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","169.75"
"ED3B0B4181CA484BA2B257EB2F0F6FDE","","1CHQC4PGI25N70NUWZ51V92","58.4","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","58.4"
"15433BDF7E80174A8B4166B1D1C78D81","","1CHQC4PGI25N70NW6WYGX6G","481.13","19/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","481.13"
"BCE8698FCA1F4F45A633E7DCE325D9C2","","1CHQC4PGI25N70NXGURVZMI","82.8","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","82.8"
"7A7CE790B0A38045B72D107FB13B649B","","1CHQC4PGI25N70NYQSLB2KJ","252","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","252"
"00E86AAAE6573349AA4E99134A29A803","","1CHQC4PGI25N70O1AO8578S","223.56","07/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","223.56"
"6F325CDB47F50C4EA3E7C7B0A5509728","1CHQC4PGI25N70Q3B5MK6P4","1CHQC4PGI25N70O2KM1KCIZ","35","09/01/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"A2BE72BDE04D974F9F95A74CE1C1CB79","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70O54HOEJEX","30","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","30"
"70A60D2F008E3B438FE57385FBD296B9","","1CHQC4PGI25N70O8YB4NUHY","123.54","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","123.54"
"E045F4AB8F1A1C49A3AFC9ADF94ED135","","1CHQC4PGI25N70OA88Y2WIK","18.9","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","18.9"
"5919360AC0A85E42A9A58EB970FE3154","1CHQC4PGI25N70Q3B5MK6P4","1CHQC4PGI25N70OBI6RHYKW","35","09/01/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"54DB8BAC8BEBC44F9EDCC6E35141AEDC","","1CHQC4PGI25N70OE22EDFSJ","69.6","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","69.6"
"B888A583F1655B4BBDE03BB1F02F909E","","1CHQC4PGI25N70OFC07SJ3O","35","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"1B5BA43136F43B4881A12AEAC33C3704","","1CHQC4PGI25N70OHVVUMNH8","17.92","19/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","17.92"
"37AB736E1AFDD54A994FC9D691ADF1CF","","1CHQC4PGI25N70OJ5TO1PYX","82.74","07/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","82.74"
"31902F07F82D364A9F9746E9F5D8DFE7","","1CHQC4PGI25N70OKFRHGS0R","647.22","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","647.22"
"7F960A491AC30D49BE5552319ADF3C92","1CHQC4PGI25N70Q3B5MK6P4","1CHQC4PGI25N70OLPPAVU8U","35","09/01/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"11B366BB26E99F4394C0C8FFF51F060E","","1CHQC4PGI25N70OMZN4AZW1","165.68","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","165.68"
"0A38042BF4035E48B13CF5728ABCD4EE","","1CHQC4PGI25N70OO9KXQ1SB","162.39","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","162.39"
"4611F11E11AECD4D97B7B8051F66B4DA","","1CHQC4PGI25N70OPJIR53X6","23.7","14/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","23.7"
"C18D0C2FDAA2E64D88EEB861CF09BF22","","1CHQC4PGI25N70OZR1AHMMJ","436.85","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","436.85"
"937B0084BE97BD4B9788FFBC46B8BFB7","","1CHQC4PGI25N70P10Z3WSAT","35","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"BA39DCAA5AA8A246AD4D1E7CCBF53A16","","1CHQC4PGI25N70P3KUQR18G","342.7","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","342.7"
"AB3BF127BC4C374998E1B698F2C41516","","1CHQC4PGI25N70P4USK632T","262.81","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","262.81"
"97C4F4833A4247409434E691DA6341B8","1CHQC4PGI25N70SW4D73CXZ","1CHQC4PGI25N70P64QDL6M8","109","19/01/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"CD9A89AC12CD5B4ABCEC58C0997D9DA7","","1CHQC4PGI25N70P7EO708JK","18.9","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","18.9"
"2E7F8134A10A764FA7943995377B9C99","","1CHQC4PGI25N70P8OM0GJV3","44.84","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","44.84"
"6C29FA3C7BB2494DA6099AF2A6483C72","","1CHQC4PGI25N70P9YJTVLT4","35","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"AB0CAE24F8421F45A3260739A839C3B5","","1CHQC4PGI25N70PB8HNANO1","369.62","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","369.62"
"D71D2F75EFD0E440B16339FC0C1BF836","","1CHQC4PGI25N70PCIFGPPUY","336.79","14/01/2015","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","336.79"
"772C49A217504842801DFFC5F07AB7CE","","1CHQC4PGI25N70PDSDA4SW4","48.6","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","48.6"
"7582877901C1FB448CACDA5F1F4EC041","","1CHQC4PGI25N70PF2B3JVK8","418.74","19/01/2015","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","418.74"
"5BE416D14357D045AC8D3552DE4291E1","","1CHQC4PGI25N70PGC8WZ33K","35.5","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35.5"
"D3840C33BA74214CBFFDD97ACB0A2B69","","1CHQC4PGI25N70PHM6QE9WM","35","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"6AB1BABC29678E4C82F0164840C59566","","1CHQC4PGI25N70PIW4JTC27","85.2","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","85.2"
"8469A14203A6EF469A5588C77E2012CF","1CHQC4PGI25N70Q3B5MK6P4","1CHQC4PGI25N70PK62D8H19","35","09/01/2015","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"32F7A345B90EC744A788ED818D259465","1CHQC4PGI25N70REIWV9ZTF","1CHQC4PGI25N70PLG06NPJI","45.6","14/01/2015","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","45.6"
"7272583AD13EF744B8928BA12F68D5E0","1CHQC4PGI25N717S2WGWC98","1CHQC4PGI25N70PMPY03YF9","554.22","03/03/2015","Payment to Account ","Personal Cheque","1","","","1","30/12/2024","0","0","0","0","554.22"
"906CE779A938DD4DB3E362BFC7CB9589","","1CHQC4PGI25N70PNZVTJ0AI","257.16","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","257.16"
"AF5CBD2F1113DB4B81ED365A8E7D2E22","","1CHQC4PGI25N70PP9TMY29N","65.86","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","65.86"
"B8BC7A552F9CA74CB084747849068D98","","1CHQC4PGI25N70PQJRGD4UA","435.93","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","435.93"
"4ADA3CB5428002428BEF6DFD67F52738","","1CHQC4PGI25N70PT3N37B9G","24.66","14/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","24.66"
"5B005084CD041D46905083AD130CD3DC","","1CHQC4PGI25N70PUDKWMGC3","35","19/01/2015","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"A6C6ABD077D1EB4E88D3F8B1B7DC35E6","","1CHQC4PGI25N70PVNIQ1JJH","42.15","14/01/2015","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","42.15"
